Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender
55787,13-07-2021,9173,BMX,4556.86,2,New York,809,PayPal,38,Female
55788,27-02-2023,3215,BMX,269.08,1,New York,217,Google Pay,50,Male
55789,15-03-2020,2692,Electric Bike,1575.79,3,San Antonio,462,Cash,27,Female
55790,14-08-2022,6494,BMX,4050.62,2,New York,607,Apple Pay,19,Male
55791,31-08-2023,2066,Cruiser,1812.12,2,Houston,801,Google Pay,22,Female
55792,22-10-2021,5505,BMX,2626.19,2,Chicago,155,Apple Pay,19,Female
55793,15-05-2024,7565,Road Bike,4691.59,2,Houston,737,Google Pay,59,Female
55794,20-02-2020,6357,Electric Bike,4052.89,4,Los Angeles,230,Credit Card,30,Female
55795,24-03-2023,6560,Cruiser,3971.63,4,San Antonio,487,Credit Card,58,Female
55796,16-02-2021,5861,Electric Bike,2497.27,4,Los Angeles,242,Apple Pay,55,Female
55797,15-02-2021,2166,Electric Bike,1283.31,4,San Antonio,394,PayPal,57,Male
55798,25-09-2021,6219,Hybrid Bike,940.66,2,Houston,495,Cash,58,Female
55799,23-12-2020,8768,Hybrid Bike,1176.51,1,Los Angeles,359,Google Pay,50,Male
55800,10-05-2023,5344,Mountain Bike,4933.96,5,Phoenix,497,Apple Pay,56,Female
55801,19-03-2022,4520,Folding Bike,1551.36,3,Los Angeles,338,Credit Card,25,Male
55802,25-08-2023,8399,Cruiser,3103.81,5,New York,244,PayPal,58,Female
55803,30-03-2024,8236,BMX,378.19,4,Los Angeles,176,Google Pay,29,Female
55804,13-11-2022,5049,Road Bike,3426.93,5,San Antonio,817,Google Pay,18,Female
55805,27-12-2020,3506,Hybrid Bike,4698.39,5,Chicago,155,PayPal,43,Male
55806,25-05-2022,8053,BMX,4817.78,3,Philadelphia,492,Apple Pay,57,Male
55807,31-05-2020,5371,Mountain Bike,1210.82,1,Los Angeles,627,PayPal,19,Female
55808,07-05-2023,7647,Road Bike,1033.13,1,Philadelphia,943,Google Pay,58,Male
55809,28-07-2024,7603,Cruiser,3261.68,5,Los Angeles,859,Debit Card,31,Female
55810,04-10-2023,8328,Hybrid Bike,3587.94,4,Los Angeles,390,Apple Pay,29,Male
55811,13-10-2021,9380,Mountain Bike,2863.82,5,Phoenix,676,Debit Card,28,Male
55812,19-07-2022,5457,Mountain Bike,2958.2,5,Chicago,304,Google Pay,29,Male
55813,13-10-2021,3627,Mountain Bike,2636.8,1,Chicago,331,Apple Pay,50,Male
55814,22-08-2024,4677,Road Bike,1724.53,1,Chicago,805,Cash,67,Male
55815,29-06-2022,8754,Cruiser,3259.82,3,Los Angeles,633,Google Pay,49,Female
55816,09-08-2023,4755,Mountain Bike,2131.94,3,Los Angeles,615,PayPal,53,Male
55817,06-09-2022,3234,BMX,1218.69,3,New York,416,Credit Card,36,Female
55818,17-01-2021,1388,Cruiser,4603.38,4,Chicago,811,Apple Pay,31,Female
55819,25-01-2024,4837,Road Bike,1479.94,2,Los Angeles,664,Apple Pay,19,Female
55820,07-07-2024,6616,Mountain Bike,3389.6,5,Phoenix,419,Credit Card,59,Female
55821,23-01-2024,6249,Road Bike,4634.48,1,Chicago,126,Cash,69,Female
55822,24-02-2022,7595,Road Bike,1800.89,1,Chicago,212,Credit Card,24,Female
55823,06-08-2021,6440,Cruiser,2799.24,2,Philadelphia,833,Credit Card,58,Male
55824,25-06-2024,7951,Mountain Bike,3484.78,2,San Antonio,385,Credit Card,55,Male
55825,12-10-2021,5754,Road Bike,1113.41,3,Los Angeles,345,Apple Pay,22,Male
55826,06-08-2023,7342,BMX,1130.7,3,Chicago,512,Apple Pay,49,Female
55827,10-01-2021,3250,Mountain Bike,2001.7,3,Phoenix,353,Credit Card,64,Female
55828,29-01-2022,9112,BMX,4680.15,3,New York,807,Apple Pay,46,Female
55829,20-12-2022,4968,BMX,2531.92,2,San Antonio,356,Credit Card,66,Female
55830,11-05-2024,9175,Electric Bike,4471.74,3,San Antonio,192,Debit Card,63,Female
55831,26-02-2020,6063,Electric Bike,2159.51,1,Los Angeles,990,Apple Pay,48,Female
55832,10-07-2024,4199,Hybrid Bike,2610.86,3,New York,834,Cash,37,Male
55833,16-01-2022,1291,Mountain Bike,4975.63,5,Los Angeles,420,Cash,31,Male
55834,26-06-2021,1034,Mountain Bike,2473.74,1,Chicago,975,Cash,47,Male
55835,02-11-2023,3223,Mountain Bike,1609.87,1,Chicago,731,PayPal,49,Female
55836,25-04-2022,8263,Electric Bike,1364.44,5,Los Angeles,564,Cash,37,Female
55837,06-02-2022,6553,Electric Bike,1820.04,2,Houston,699,Cash,35,Male
55838,26-08-2024,1010,Electric Bike,4501.81,4,San Antonio,838,Apple Pay,44,Male
55839,08-11-2023,1067,Road Bike,793.13,2,San Antonio,819,Credit Card,24,Male
55840,22-03-2021,5585,Road Bike,1619.35,1,Houston,557,Cash,33,Male
55841,06-01-2022,9671,Mountain Bike,4566.76,2,San Antonio,225,Apple Pay,33,Male
55842,14-10-2022,3467,Folding Bike,2707.79,4,San Antonio,614,Credit Card,46,Female
55843,31-03-2022,9719,Mountain Bike,600.28,1,Los Angeles,117,Debit Card,46,Female
55844,28-10-2023,3758,Folding Bike,1734.62,5,Phoenix,232,PayPal,18,Male
55845,15-07-2021,6932,Hybrid Bike,4409.84,1,San Antonio,104,Credit Card,45,Female
55846,09-12-2020,5374,Folding Bike,3009.75,1,New York,176,Cash,20,Female
55847,04-07-2022,7406,Folding Bike,471.61,4,Philadelphia,979,PayPal,65,Male
55848,31-07-2022,4656,Mountain Bike,4540.78,3,New York,846,Cash,69,Male
55849,25-04-2022,4913,Cruiser,3669.68,4,Chicago,869,Cash,60,Male
55850,09-10-2023,7317,Mountain Bike,1132.49,5,New York,132,Cash,51,Female
55851,11-09-2022,6070,Mountain Bike,1425.07,3,San Antonio,563,Debit Card,28,Male
55852,17-11-2020,5835,Hybrid Bike,3802.62,1,New York,930,Apple Pay,33,Male
55853,18-08-2020,6430,Mountain Bike,513.24,1,Houston,486,Google Pay,68,Female
55854,11-09-2021,6032,Folding Bike,4354.4,3,Los Angeles,857,Google Pay,21,Male
55855,22-03-2020,6097,Electric Bike,2914.93,1,Philadelphia,514,Credit Card,37,Male
55856,08-08-2020,7599,Folding Bike,4334.79,1,Houston,715,Debit Card,43,Female
55857,10-02-2024,9766,Road Bike,3881.59,3,Los Angeles,395,Cash,43,Male
55858,10-05-2023,3029,Hybrid Bike,1730.82,5,Phoenix,772,Apple Pay,44,Male
55859,10-05-2021,5831,BMX,2976.36,3,Chicago,221,Google Pay,47,Male
55860,04-05-2024,6703,Cruiser,3385.24,2,Los Angeles,344,Debit Card,48,Female
55861,08-02-2023,3121,Folding Bike,4202.84,5,Philadelphia,923,Credit Card,19,Female
55862,20-12-2021,5108,Hybrid Bike,540.94,4,Philadelphia,285,PayPal,68,Female
55863,18-03-2022,7377,Electric Bike,850.19,2,New York,166,Credit Card,42,Female
55864,28-10-2020,1847,Hybrid Bike,2046.51,4,Phoenix,510,Credit Card,55,Female
55865,21-12-2021,7980,Mountain Bike,1346.18,1,Phoenix,576,Credit Card,21,Female
55866,08-05-2022,7655,Road Bike,780.42,5,Phoenix,272,Apple Pay,54,Male
55867,13-04-2021,6160,BMX,4714.35,5,Chicago,301,PayPal,62,Male
55868,14-09-2024,1000,Hybrid Bike,1948.91,1,New York,390,Debit Card,33,Female
55869,06-03-2020,9041,Folding Bike,431.46,5,Los Angeles,729,Google Pay,46,Female
55870,18-04-2020,1327,Mountain Bike,3914.64,3,Los Angeles,992,Apple Pay,50,Female
55871,07-05-2020,9427,Mountain Bike,1741.73,4,New York,547,Google Pay,23,Female
55872,07-02-2021,2216,Road Bike,3363.92,4,Houston,290,Debit Card,45,Male
55873,05-07-2024,3822,Hybrid Bike,2826.01,3,Houston,903,Cash,39,Male
55874,25-07-2021,5635,Folding Bike,2952.94,3,Los Angeles,349,Apple Pay,43,Female
55875,28-05-2024,5641,Road Bike,2899.44,4,Phoenix,562,PayPal,28,Female
55876,11-03-2022,8221,Electric Bike,231.19,3,Philadelphia,950,Google Pay,51,Female
55877,18-01-2021,5820,Mountain Bike,3124.76,3,Chicago,742,Apple Pay,54,Male
55878,30-04-2022,3423,Mountain Bike,3293.3,5,New York,608,Credit Card,52,Female
55879,03-06-2021,5325,Mountain Bike,699.89,5,Phoenix,517,Credit Card,25,Female
55880,05-06-2022,7474,Mountain Bike,4154.31,3,Houston,700,Debit Card,27,Male
55881,05-02-2022,9202,BMX,1448.22,2,San Antonio,440,Debit Card,68,Male
55882,15-10-2023,1988,Hybrid Bike,2797.32,5,Houston,942,PayPal,42,Male
55883,12-06-2023,7007,Folding Bike,4303.23,4,New York,162,Credit Card,20,Male
55884,17-11-2022,6108,Cruiser,1841.35,4,San Antonio,273,Cash,63,Male
55885,29-01-2022,9929,Road Bike,4473.93,5,Chicago,305,Credit Card,55,Female
55886,27-05-2022,4922,Road Bike,2271.95,3,Houston,374,PayPal,24,Female
55887,19-12-2020,3533,Electric Bike,2411.67,4,Los Angeles,494,Cash,63,Male
55888,28-12-2023,8723,Cruiser,3755.84,3,Houston,767,Credit Card,22,Female
55889,03-10-2021,5231,Road Bike,2753.77,2,San Antonio,865,Apple Pay,45,Female
55890,30-08-2021,6578,Cruiser,1430.74,1,San Antonio,795,Apple Pay,57,Female
55891,20-07-2023,1866,Folding Bike,4655.52,1,Chicago,274,Apple Pay,22,Female
55892,29-12-2020,7329,Road Bike,2710.27,2,Houston,621,PayPal,45,Male
55893,17-07-2024,5920,Folding Bike,1103.8,5,Houston,694,Apple Pay,44,Male
55894,29-02-2020,6164,Hybrid Bike,2053.16,1,Houston,896,Cash,54,Female
55895,20-08-2023,7956,BMX,2037.33,2,Los Angeles,565,Debit Card,57,Male
55896,14-12-2022,7746,Road Bike,1964.16,4,Philadelphia,252,Cash,21,Female
55897,29-12-2022,6647,Electric Bike,4317.97,2,Philadelphia,720,Credit Card,24,Female
55898,09-09-2024,1126,Cruiser,1726.12,4,Houston,855,Apple Pay,18,Female
55899,14-03-2021,7491,Road Bike,1739.13,1,Houston,203,PayPal,70,Male
55900,25-08-2022,5324,BMX,4782.6,5,Chicago,802,PayPal,61,Female
55901,14-09-2023,9843,Electric Bike,3500.84,1,Phoenix,402,Google Pay,64,Male
55902,23-03-2020,9202,Cruiser,3083.93,1,San Antonio,380,PayPal,58,Male
55903,25-11-2021,5441,Electric Bike,288.94,5,San Antonio,154,Google Pay,29,Male
55904,12-01-2023,1576,Hybrid Bike,308.96,3,Philadelphia,739,Debit Card,54,Female
55905,20-11-2022,7503,Folding Bike,4275.41,2,San Antonio,967,Debit Card,66,Male
55906,31-05-2021,2120,Hybrid Bike,3031.24,2,Philadelphia,942,Cash,35,Female
55907,20-04-2022,8286,Mountain Bike,3076.5,5,Chicago,351,Google Pay,70,Female
55908,02-06-2023,1216,Mountain Bike,3969.97,1,New York,176,PayPal,39,Female
55909,01-04-2023,4529,BMX,4923.66,2,Chicago,277,PayPal,60,Female
55910,11-12-2023,6489,Mountain Bike,2628.6,1,Chicago,367,Credit Card,63,Male
55911,07-07-2022,4805,BMX,1998.52,2,Philadelphia,513,Apple Pay,24,Female
55912,27-06-2021,3758,Cruiser,279.45,4,Chicago,932,PayPal,59,Male
55913,17-06-2022,5549,Folding Bike,1380.89,3,Phoenix,312,Credit Card,50,Female
55914,02-11-2022,8931,Road Bike,3063.03,5,Houston,471,Google Pay,40,Male
55915,06-06-2020,8997,Road Bike,2514.91,1,Chicago,901,Debit Card,31,Female
55916,12-10-2021,6160,Mountain Bike,2831.08,4,San Antonio,514,PayPal,21,Female
55917,11-08-2022,7197,Electric Bike,280.41,3,San Antonio,448,Credit Card,63,Male
55918,05-06-2022,6977,Cruiser,4899.95,5,Philadelphia,962,Apple Pay,40,Male
55919,28-06-2024,5554,BMX,1829.18,3,Phoenix,834,PayPal,47,Female
55920,19-09-2023,2353,Road Bike,3917.22,4,San Antonio,417,Google Pay,64,Female
55921,09-08-2024,8297,Road Bike,3819.36,2,Philadelphia,120,Google Pay,60,Female
55922,08-02-2021,9340,Road Bike,1819.02,1,Chicago,913,Cash,35,Male
55923,15-08-2024,4455,Folding Bike,1224.75,2,Phoenix,631,Cash,57,Male
55924,07-07-2021,2457,Folding Bike,2685.9,3,Phoenix,354,Cash,29,Male
55925,24-04-2023,8915,Cruiser,3871.47,2,New York,115,Apple Pay,66,Male
55926,10-03-2021,8009,Folding Bike,4748.03,4,Chicago,382,Apple Pay,58,Male
55927,13-08-2021,9682,Road Bike,979.61,1,Phoenix,671,Google Pay,54,Female
55928,11-08-2023,4352,Electric Bike,782.25,4,Phoenix,937,Debit Card,36,Male
55929,02-08-2024,2515,BMX,1906.4,5,Los Angeles,486,Credit Card,54,Male
55930,12-02-2024,1275,Cruiser,1654.03,4,Philadelphia,147,Apple Pay,26,Female
55931,11-08-2021,2812,Road Bike,1781.89,5,New York,449,Credit Card,46,Male
55932,21-03-2023,9088,Hybrid Bike,982.92,1,Phoenix,111,Debit Card,26,Female
55933,27-10-2021,5662,Electric Bike,1408.7,2,Chicago,802,Debit Card,18,Female
55934,11-03-2023,8160,Electric Bike,4291.19,2,Chicago,981,Cash,67,Male
55935,24-04-2024,6578,BMX,4626.88,3,Philadelphia,139,Cash,63,Female
55936,30-12-2022,2512,Folding Bike,2948.24,4,San Antonio,540,Debit Card,39,Female
55937,19-05-2024,5989,BMX,2548.8,4,San Antonio,305,Apple Pay,46,Male
55938,23-05-2023,8030,Folding Bike,1794.38,4,Philadelphia,143,PayPal,52,Male
55939,31-07-2024,6322,Cruiser,4446.81,3,New York,378,Credit Card,66,Male
55940,28-06-2020,9617,Electric Bike,3017.44,1,Phoenix,711,Cash,40,Male
55941,05-06-2022,5767,Cruiser,4514.41,4,Phoenix,483,Credit Card,34,Male
55942,28-10-2022,1880,Folding Bike,4986.61,3,Chicago,685,Apple Pay,65,Female
55943,23-04-2022,2401,Road Bike,1543.36,4,Houston,721,PayPal,68,Female
55944,01-03-2022,9078,BMX,271.74,3,San Antonio,638,Google Pay,22,Male
55945,19-03-2023,7619,Hybrid Bike,688.21,4,Phoenix,737,PayPal,64,Female
55946,27-12-2021,2378,Cruiser,3911.77,4,San Antonio,379,PayPal,31,Male
55947,13-12-2022,7869,BMX,211.3,1,Houston,200,Apple Pay,36,Female
55948,25-05-2024,7818,Road Bike,3470.79,2,Philadelphia,174,Debit Card,49,Female
55949,13-06-2021,6875,Road Bike,378.44,4,San Antonio,460,Google Pay,18,Female
55950,16-11-2021,4211,BMX,3113.53,4,New York,920,Google Pay,42,Male
55951,24-06-2021,4070,Folding Bike,4778.56,5,Chicago,734,Apple Pay,22,Female
55952,24-04-2021,8535,Electric Bike,3252.97,1,Chicago,998,Google Pay,37,Female
55953,29-10-2021,5130,Cruiser,3405.67,1,Houston,927,Debit Card,59,Female
55954,02-05-2023,5467,Folding Bike,2727.41,5,Chicago,408,Debit Card,39,Female
55955,11-01-2024,5048,BMX,4821.24,2,New York,997,Apple Pay,21,Female
55956,17-12-2020,5254,Road Bike,4997.69,4,Philadelphia,185,Debit Card,21,Female
55957,19-03-2020,2476,BMX,1666.2,3,Chicago,324,Debit Card,54,Female
55958,08-04-2023,3351,Hybrid Bike,797.66,3,New York,885,Cash,41,Female
55959,16-01-2023,6739,Hybrid Bike,2696.82,3,Philadelphia,435,Google Pay,27,Female
55960,09-10-2020,2512,Road Bike,4416.4,3,San Antonio,780,Credit Card,55,Female
55961,27-02-2020,2478,Mountain Bike,4294.19,5,San Antonio,841,Credit Card,55,Female
55962,10-05-2020,6696,Hybrid Bike,212.2,3,Houston,516,Credit Card,61,Female
55963,09-12-2022,4421,Hybrid Bike,222.45,3,San Antonio,844,Credit Card,34,Female
55964,26-04-2022,6474,Mountain Bike,1789.22,4,San Antonio,958,PayPal,20,Male
55965,02-09-2024,4753,Road Bike,711.94,4,Houston,115,Google Pay,31,Male
55966,20-08-2020,3331,Electric Bike,1033.24,5,New York,708,Apple Pay,58,Female
55967,15-11-2021,3442,Hybrid Bike,483.73,1,New York,982,Google Pay,26,Male
55968,12-06-2020,6951,Folding Bike,1904.85,3,Houston,442,Google Pay,39,Male
55969,27-05-2020,5140,Cruiser,1010.83,2,Phoenix,175,Debit Card,20,Female
55970,09-09-2020,7658,Hybrid Bike,1803.86,1,Chicago,473,Credit Card,67,Female
55971,28-10-2023,4609,Mountain Bike,4739.7,4,Houston,458,Google Pay,26,Male
55972,08-09-2023,6706,Mountain Bike,1053.74,3,Los Angeles,911,Apple Pay,50,Female
55973,22-10-2021,3580,Mountain Bike,2662.8,3,Houston,709,Google Pay,47,Female
55974,07-02-2022,5080,Electric Bike,787.3,1,San Antonio,472,Apple Pay,64,Male
55975,12-05-2023,1725,Electric Bike,2048.65,1,Philadelphia,956,Apple Pay,43,Female
55976,01-10-2021,4234,BMX,2944.66,1,New York,102,Cash,21,Male
55977,04-01-2024,7181,Hybrid Bike,1309.47,1,Los Angeles,260,Debit Card,34,Male
55978,13-04-2020,3525,Mountain Bike,2773.88,2,Chicago,578,Google Pay,57,Female
55979,19-09-2024,5367,Road Bike,2122.28,3,New York,895,Google Pay,27,Male
55980,26-02-2021,9130,Mountain Bike,3830.63,5,New York,410,Cash,31,Male
55981,26-04-2020,1627,BMX,695.67,2,Los Angeles,762,Google Pay,56,Female
55982,16-03-2022,2283,Road Bike,1381.44,4,Houston,275,Debit Card,41,Male
55983,20-01-2024,8272,Cruiser,4385.82,4,Phoenix,396,Debit Card,28,Female
55984,12-10-2022,1864,Cruiser,4358.06,2,Phoenix,234,Apple Pay,40,Male
55985,16-08-2021,7442,Mountain Bike,4806.87,1,Phoenix,613,Debit Card,41,Male
55986,27-09-2020,3488,Mountain Bike,4220.44,5,Houston,683,Apple Pay,49,Male
55987,30-10-2023,5485,Electric Bike,3135.9,5,San Antonio,796,Google Pay,36,Male
55988,09-02-2021,9739,Electric Bike,2188.86,2,Houston,877,Debit Card,63,Female
55989,09-06-2020,6604,BMX,1429.63,5,Philadelphia,441,Google Pay,33,Female
55990,21-09-2023,1432,BMX,3818.41,2,Chicago,334,Cash,20,Male
55991,21-09-2020,5888,Road Bike,4531.19,1,New York,935,PayPal,57,Male
55992,09-12-2023,4139,Road Bike,2271.28,1,Phoenix,101,Cash,23,Male
55993,28-07-2024,7239,Cruiser,407.61,5,Philadelphia,611,Google Pay,61,Male
55994,09-07-2020,1318,Cruiser,611.5,1,Philadelphia,298,Apple Pay,32,Female
55995,06-02-2023,9410,Mountain Bike,1423.01,3,Phoenix,479,PayPal,19,Male
55996,02-06-2022,8383,Road Bike,833.56,5,Los Angeles,259,Google Pay,68,Female
55997,29-06-2021,5737,Hybrid Bike,2331.51,5,Philadelphia,506,Cash,65,Male
55998,06-12-2020,1955,Cruiser,3361.2,4,Phoenix,917,Google Pay,28,Male
55999,17-02-2020,6376,Electric Bike,2846.63,4,Chicago,194,Debit Card,24,Male
56000,12-09-2023,5960,Folding Bike,2627.41,4,Phoenix,416,Google Pay,21,Male
56001,03-03-2022,4767,Road Bike,1826.8,4,Houston,207,Google Pay,24,Female
56002,14-02-2023,9826,Folding Bike,1074.91,4,Phoenix,433,Google Pay,21,Female
56003,25-08-2020,4840,Hybrid Bike,399.88,5,Philadelphia,337,Apple Pay,65,Female
56004,28-07-2023,6340,Mountain Bike,2134.77,2,Houston,503,Credit Card,41,Male
56005,08-08-2022,3150,BMX,2191.43,4,Chicago,899,Cash,57,Female
56006,05-10-2020,3159,BMX,650.41,4,Phoenix,562,Apple Pay,68,Female
56007,08-01-2020,7242,Hybrid Bike,2305.63,2,Phoenix,443,Apple Pay,37,Female
56008,26-06-2024,9502,Road Bike,2910.18,2,Los Angeles,778,Google Pay,24,Female
56009,20-12-2022,9088,Cruiser,2917.68,2,Houston,656,Credit Card,47,Male
56010,17-03-2021,5687,Mountain Bike,1359.99,4,Houston,947,Google Pay,52,Male
56011,26-04-2023,9622,Road Bike,1427,4,Los Angeles,635,Cash,52,Male
56012,31-08-2020,6800,Road Bike,2824.18,5,San Antonio,781,Apple Pay,36,Female
56013,03-08-2020,4887,Mountain Bike,2011.61,4,Philadelphia,645,Google Pay,43,Female
56014,22-04-2020,5892,Mountain Bike,3862.08,3,New York,499,PayPal,27,Male
56015,08-03-2020,5776,Mountain Bike,4056.38,5,Los Angeles,913,PayPal,69,Female
56016,06-10-2020,1645,Hybrid Bike,404.42,4,Los Angeles,566,Google Pay,55,Male
56017,16-02-2023,5876,Folding Bike,3520.85,2,New York,292,PayPal,65,Male
56018,04-03-2020,4131,BMX,1920.78,1,Phoenix,511,Credit Card,40,Male
56019,11-04-2020,4993,Hybrid Bike,3101.2,1,Chicago,426,Google Pay,56,Male
56020,12-01-2020,4614,Electric Bike,2529.46,5,Los Angeles,256,Credit Card,56,Male
56021,30-06-2020,5312,BMX,4750.8,5,New York,630,Credit Card,19,Male
56022,04-01-2023,9925,Hybrid Bike,3691.78,2,Chicago,963,PayPal,59,Female
56023,09-09-2023,4499,BMX,1777.75,3,Chicago,352,PayPal,23,Male
56024,09-03-2024,7124,Electric Bike,4191.47,1,San Antonio,786,Credit Card,46,Male
56025,30-12-2021,2881,Road Bike,3540.86,3,Philadelphia,851,PayPal,59,Male
56026,08-07-2021,9560,Electric Bike,887.83,5,Los Angeles,695,Apple Pay,62,Male
56027,16-09-2021,7590,Folding Bike,2435.17,4,New York,376,Debit Card,68,Male
56028,26-11-2023,4270,Folding Bike,937.8,3,Philadelphia,628,Credit Card,31,Female
56029,14-11-2023,5603,BMX,4960.06,1,Chicago,392,Credit Card,67,Male
56030,01-06-2021,9276,Electric Bike,964.54,3,Phoenix,822,Cash,37,Female
56031,28-10-2023,7571,Mountain Bike,2467.37,3,Los Angeles,838,Apple Pay,59,Female
56032,17-12-2021,1244,Cruiser,1207.4,5,Los Angeles,846,Google Pay,49,Male
56033,24-07-2024,2783,Mountain Bike,272.1,1,Phoenix,319,Credit Card,22,Male
56034,29-09-2023,9488,Folding Bike,4540.82,5,Los Angeles,832,Credit Card,50,Female
56035,14-02-2021,2290,Cruiser,2840.18,1,New York,686,Credit Card,38,Female
56036,23-01-2024,3629,BMX,1352.91,1,New York,424,Apple Pay,32,Male
56037,01-03-2024,2285,BMX,3907.22,5,Phoenix,259,Google Pay,61,Female
56038,07-03-2020,4399,Cruiser,3872.42,4,Los Angeles,387,PayPal,20,Male
56039,21-01-2020,2113,Road Bike,1446.02,4,Chicago,678,Google Pay,21,Male
56040,11-06-2021,2960,Hybrid Bike,1540.87,5,Houston,514,Credit Card,70,Male
56041,24-01-2021,4644,Folding Bike,601.27,1,Los Angeles,482,PayPal,23,Female
56042,04-01-2024,7882,Road Bike,3628.82,1,New York,705,Apple Pay,67,Male
56043,05-03-2020,3694,Mountain Bike,533.97,5,Phoenix,179,Google Pay,22,Male
56044,24-07-2020,1635,Mountain Bike,4806.37,3,San Antonio,575,Credit Card,45,Male
56045,22-09-2020,8203,Road Bike,4134.42,3,New York,914,Cash,57,Male
56046,04-07-2023,4952,Hybrid Bike,2025.2,3,Los Angeles,225,PayPal,58,Female
56047,16-01-2024,1993,Hybrid Bike,3411.02,5,Los Angeles,483,PayPal,45,Female
56048,26-01-2020,5094,Folding Bike,838.52,3,Philadelphia,772,Credit Card,23,Female
56049,08-07-2022,4737,Hybrid Bike,256.23,3,Chicago,470,Apple Pay,62,Male
56050,30-07-2022,7428,Folding Bike,4351.77,2,Chicago,194,PayPal,25,Female
56051,24-02-2022,1971,Folding Bike,2368.53,1,San Antonio,427,Cash,57,Male
56052,20-09-2020,6996,Hybrid Bike,3476.64,1,New York,273,Credit Card,30,Female
56053,02-01-2021,2616,BMX,1016.38,1,Phoenix,997,PayPal,47,Female
56054,09-06-2022,7079,Road Bike,2259.91,2,New York,284,Google Pay,20,Male
56055,15-07-2020,9993,Electric Bike,4942.59,3,New York,173,PayPal,51,Male
56056,30-11-2020,4027,Cruiser,4405.29,2,Phoenix,488,Google Pay,69,Female
56057,06-12-2020,7639,Road Bike,4090.03,3,Phoenix,351,Google Pay,59,Male
56058,14-02-2020,3419,Hybrid Bike,4916.8,5,Philadelphia,958,Credit Card,62,Female
56059,16-10-2022,5861,Folding Bike,2117.09,3,Los Angeles,844,Debit Card,49,Male
56060,18-05-2020,5265,BMX,821.97,5,Philadelphia,570,Credit Card,31,Female
56061,26-01-2022,2617,Folding Bike,2536.95,3,Phoenix,972,Credit Card,51,Male
56062,18-04-2020,4965,Hybrid Bike,3718.13,4,San Antonio,920,Debit Card,50,Female
56063,12-06-2023,7859,Hybrid Bike,1267.71,1,New York,150,Google Pay,62,Male
56064,16-01-2024,3857,Folding Bike,2248.54,4,San Antonio,563,Credit Card,27,Male
56065,22-07-2024,8923,Folding Bike,605.02,4,New York,927,PayPal,69,Female
56066,18-04-2023,7932,Folding Bike,3126.89,1,Chicago,515,Credit Card,23,Male
56067,02-12-2021,3980,Road Bike,2114.81,4,Chicago,989,Apple Pay,30,Male
56068,29-06-2021,2392,Folding Bike,4501.73,4,San Antonio,492,Google Pay,51,Female
56069,15-06-2021,7477,Mountain Bike,2904.11,4,Chicago,167,Credit Card,25,Female
56070,02-05-2023,3817,Electric Bike,1945.41,1,New York,833,Debit Card,51,Male
56071,01-11-2021,8780,Mountain Bike,3747.21,3,Philadelphia,518,Google Pay,38,Male
56072,16-09-2024,9470,Folding Bike,489.48,4,San Antonio,628,PayPal,33,Male
56073,25-07-2023,9066,Hybrid Bike,2393.58,3,Chicago,581,Google Pay,34,Female
56074,24-02-2024,3851,BMX,317.28,5,New York,466,Apple Pay,37,Female
56075,18-04-2021,8640,Electric Bike,4516.34,3,Houston,445,Google Pay,35,Female
